,Symbol,Type,Freq,Emp.p_value,q_value
1000005949_Act,GO::heparan sulfate proteoglycan biosynthetic process; polysaccharide chain biosynthetic process,Act,0.1875,0.816,1.0
1000005945_Act,GO::heparan sulfate proteoglycan biosynthetic process,Act,0.2,0.993,1.0
1000005920_Act,GO::positive regulation of chondrocyte differentiation,Act,0.2375,0.984,1.0
1000005879_Act,GO::negative regulation of leukocyte cell-cell adhesion,Act,0.125,0.899,1.0
1000005863_Act,GO::negative regulation of synapse assembly,Act,0.1875,0.67,1.0
1000005840_Act,GO::endosome to melanosome transport,Act,0.1375,0.965,1.0
1000005835_Act,GO::very long-chain fatty acid biosynthetic process,Act,0.15,0.985,1.0
1000005695_Act,GO::regulation of DNA-dependent DNA replication initiation,Act,0.2375,0.429,1.0
1000005982_Act,GO::ribosomal small subunit biogenesis,Act,0.1375,0.999,1.0
1000005681_Act,GO::miRNA mediated inhibition of translation,Act,0.2625,1.0,1.0
1000000010_LoF,GO::epithelial cell differentiation,LoF,0.1875,0.842,1.0
1000005671_Act,GO::intracellular transport of virus,Act,0.275,0.993,1.0
1000005355_Act,GO::negative regulation of T cell receptor signaling pathway,Act,0.125,1.0,1.0
1000005372_Act,GO::regulation of organ growth,Act,0.1375,0.919,1.0
1000005386_Act,GO::positive regulation of interleukin-8 production,Act,0.125,1.0,1.0
1000005392_Act,GO::negative regulation of extrinsic apoptotic signaling pathway,Act,0.2125,0.999,1.0
1000005394_Act,GO::positive regulation of extrinsic apoptotic signaling pathway,Act,0.1125,1.0,1.0
1000005445_Act,GO::activation of JNKK activity,Act,0.225,0.827,1.0
1000005446_Act,GO::activation of JUN kinase activity,Act,0.2625,0.999,1.0
1000005465_Act,GO::negative regulation of stress-activated MAPK cascade,Act,0.1875,0.758,1.0
1000005466_Act,GO::cellular response to hormone stimulus,Act,0.25,1.0,1.0
1000005680_Act,GO::mRNA cleavage involved in gene silencing by miRNA,Act,0.1875,0.564,1.0
1000005472_Act,GO::cellular response to epidermal growth factor stimulus,Act,0.1875,1.0,1.0
1000005480_Act,GO::negative regulation of cell-matrix adhesion,Act,0.2,0.986,1.0
1000005526_Act,GO::TRIF-dependent toll-like receptor signaling pathway,Act,0.2,0.997,1.0
1000005540_Act,GO::positive regulation of receptor biosynthetic process,Act,0.125,0.95,1.0
1000006031_LoF,GO::3'-UTR-mediated mRNA destabilization,LoF,0.1625,0.215,1.0
1000005556_Act,GO::limb development,Act,0.175,1.0,1.0
1000005562_Act,GO::establishment of apical/basal cell polarity,Act,0.1875,0.423,1.0
1000005567_Act,GO::siRNA loading onto RISC involved in RNA interference,Act,0.2,0.348,1.0
1000005627_Act,GO::endoplasmic reticulum calcium ion homeostasis,Act,0.2125,0.927,1.0
1000005629_Act,GO::regulation of cytokinesis,Act,0.1625,1.0,1.0
1000005473_Act,GO::cellular response to growth factor stimulus,Act,0.25,0.999,1.0
1000006085_Act,GO::positive regulation of chemokine-mediated signaling pathway,Act,0.125,0.496,1.0
1000006103_Act,GO::regulation of systemic arterial blood pressure by endothelin,Act,0.125,0.899,1.0
1000006105_Act,GO::regulation of mRNA stability,Act,0.3375,0.913,1.0
1000006913_Act,GO::positive regulation of mitotic nuclear division,Act,0.125,1.0,1.0
1000006868_Act,GO::negative regulation of endothelial cell migration,Act,0.2,0.986,1.0
1000006866_Act,GO::regulation of endothelial cell migration,Act,0.1875,0.758,1.0
1000006847_Act,GO::negative regulation of cell-cell adhesion,Act,0.225,0.923,1.0
1000006837_Act,GO::activation of GTPase activity,Act,0.3125,0.963,1.0
1000006824_Act,GO::epithelial cilium movement involved in determination of left/right asymmetry,Act,0.225,0.797,1.0
1000006820_Act,GO::response to organic cyclic compound,Act,0.2875,0.904,1.0
1000006813_Act,GO::positive regulation of fibroblast proliferation,Act,0.25,1.0,1.0
1000006915_Act,GO::positive regulation of mitotic metaphase/anaphase transition,Act,0.2125,0.708,1.0
1000006812_Act,GO::negative regulation of fibroblast proliferation,Act,0.2375,0.998,1.0
1000006794_Act,GO::anterograde synaptic vesicle transport,Act,0.1375,0.996,1.0
1000006792_Act,GO::response to amino acid,Act,0.2,0.998,1.0
1000006783_Act,GO::peptide hormone secretion,Act,0.125,0.836,1.0
1000006761_Act,GO::nucleotide-excision repair,Act,0.1625,1.0,1.0
1000006755_Act,GO::base-excision repair,Act,0.225,0.999,1.0
1000006720_Act,GO::negative regulation of lymphangiogenesis,Act,0.1125,0.78,1.0
1000006710_Act,GO::regulation of tumor necrosis factor production,Act,0.175,0.929,1.0
1000006690_Act,GO::positive regulation of interleukin-2 production,Act,0.2375,0.889,1.0
1000006807_Act,GO::glycosaminoglycan biosynthetic process,Act,0.2875,0.871,1.0
1000007019_Act,GO::negative regulation of tumor necrosis factor production,Act,0.25,0.999,1.0
1000007037_Act,GO::chylomicron remodeling,Act,0.1875,0.854,1.0
1000007059_Act,GO::positive regulation of Rho protein signal transduction,Act,0.2,0.997,1.0
1000007322_Act,GO::negative regulation of signaling receptor activity,Act,0.2375,0.999,1.0
1000007296_Act,GO::cellular response to chemokine,Act,0.125,0.998,1.0
1000007250_Act,GO::positive regulation of reactive oxygen species biosynthetic process,Act,0.1875,0.962,1.0
1000007244_Act,GO::artery morphogenesis,Act,0.1375,1.0,1.0
1000007228_Act,GO::drug metabolic process,Act,0.1375,1.0,1.0
1000007225_Act,GO::negative regulation of translation,Act,0.2375,1.0,1.0
1000007218_Act,GO::multicellular organismal iron ion homeostasis,Act,0.15,0.938,1.0
1000007217_Act,GO::positive regulation of prostaglandin-endoperoxide synthase activity,Act,0.1375,0.61,1.0
1000007197_Act,GO::positive regulation of catalytic activity,Act,0.275,0.998,1.0
1000007192_Act,GO::ubiquitin-dependent ERAD pathway,Act,0.2625,1.0,1.0
1000007190_Act,GO::positive regulation of receptor internalization,Act,0.225,0.986,1.0
1000007166_Act,GO::type B pancreatic cell development,Act,0.125,0.994,1.0
1000007144_Act,GO::mesoderm development,Act,0.25,0.997,1.0
1000007140_Act,GO::posttranscriptional regulation of gene expression,Act,0.1625,1.0,1.0
1000007130_Act,GO::endoderm development,Act,0.2125,0.98,1.0
1000007118_Act,GO::positive regulation of miRNA mediated inhibition of translation,Act,0.1875,0.159,1.0
1000007098_Act,GO::response to nicotine,Act,0.1875,1.0,1.0
1000007071_Act,GO::epithelial tube branching involved in lung morphogenesis,Act,0.1625,0.991,1.0
1000007063_Act,GO::establishment of cell polarity,Act,0.25,0.998,1.0
1000006660_Act,GO::cell migration involved in sprouting angiogenesis,Act,0.1375,1.0,1.0
1000005342_Act,GO::endoplasmic reticulum mannose trimming,Act,0.225,0.893,1.0
1000006659_Act,GO::sprouting angiogenesis,Act,0.2625,0.982,1.0
1000006653_Act,GO::genitalia development,Act,0.175,0.929,1.0
1000006386_Act,GO::Golgi to plasma membrane transport,Act,0.125,1.0,1.0
1000006385_Act,GO::negative regulation of neuron death,Act,0.225,1.0,1.0
1000006370_Act,GO::positive regulation of tumor necrosis factor production,Act,0.225,1.0,1.0
1000006350_Act,GO::response to organic substance,Act,0.25,0.998,1.0
1000006339_Act,GO::chondrocyte differentiation,Act,0.2625,0.997,1.0
1000006320_Act,GO::gene silencing by RNA,Act,0.1875,1.0,1.0
1000006316_Act,GO::positive regulation of interleukin-2 biosynthetic process,Act,0.1125,1.0,1.0
1000006308_Act,GO::response to arsenic-containing substance,Act,0.225,0.827,1.0
1000006409_Act,GO::positive regulation of kinase activity,Act,0.2375,0.94,1.0
1000006261_Act,GO::flagellated sperm motility,Act,0.2625,1.0,1.0
1000006248_Act,GO::vascular endothelial growth factor signaling pathway,Act,0.125,0.999,1.0
1000006192_Act,GO::mesenchymal cell development,Act,0.1125,0.899,1.0
1000006190_Act,GO::neural crest cell development,Act,0.225,0.961,1.0
1000006146_Act,GO::negative regulation of cardiac muscle hypertrophy,Act,0.1625,0.997,1.0
1000006144_Act,GO::negative regulation of keratinocyte proliferation,Act,0.1875,0.951,1.0
1000006139_Act,GO::positive regulation of myotube differentiation,Act,0.1375,0.996,1.0
1000006138_Act,GO::regulation of myotube differentiation,Act,0.1375,0.792,1.0
1000006136_Act,GO::negative regulation of myotube differentiation,Act,0.2,0.976,1.0
1000006256_Act,GO::positive regulation of DNA biosynthetic process,Act,0.225,0.923,1.0
1000006416_Act,GO::epithelial fluid transport,Act,0.125,0.899,1.0
1000006422_Act,GO::apoptotic cell clearance,Act,0.25,0.947,1.0
1000006425_Act,GO::positive regulation of AMPA receptor activity,Act,0.2,0.737,1.0
1000006639_Act,GO::negative regulation of blood coagulation,Act,0.1375,0.992,1.0
1000006628_Act,GO::hair follicle morphogenesis,Act,0.1125,1.0,1.0
1000006597_Act,GO::DNA damage response; signal transduction by p53 class mediator,Act,0.25,0.935,1.0
1000006588_Act,GO::positive regulation of urine volume,Act,0.2875,0.314,1.0
1000006584_Act,GO::ripoptosome assembly involved in necroptotic process,Act,0.1125,0.594,1.0
1000006583_Act,GO::positive regulation of hematopoietic progenitor cell differentiation,Act,0.1125,0.594,1.0
1000006576_Act,GO::female meiotic nuclear division,Act,0.225,0.7,1.0
1000006563_Act,GO::positive regulation of cellular senescence,Act,0.125,0.999,1.0
1000006517_Act,GO::ribosomal large subunit assembly,Act,0.225,0.993,1.0
1000006516_Act,GO::regulation of neuronal synaptic plasticity,Act,0.2125,0.927,1.0
1000006506_Act,GO::regulation of ventricular cardiac muscle cell action potential,Act,0.1375,0.977,1.0
1000006503_Act,GO::histone deubiquitination,Act,0.225,0.899,1.0
1000006486_Act,GO::protein sumoylation,Act,0.3,0.945,1.0
1000006481_Act,GO::positive regulation of bone mineralization,Act,0.2625,0.997,1.0
1000006453_Act,GO::negative regulation of cell-substrate adhesion,Act,0.15,0.999,1.0
1000006445_Act,GO::neural precursor cell proliferation,Act,0.15,0.985,1.0
1000006436_Act,GO::cellular protein-containing complex assembly,Act,0.225,0.969,1.0
1000006434_Act,GO::fatty acid elongation; polyunsaturated fatty acid,Act,0.1375,0.919,1.0
1000006433_Act,GO::fatty acid elongation; monounsaturated fatty acid,Act,0.1375,0.919,1.0
1000006655_Act,GO::regulation of entry of bacterium into host cell,Act,0.1125,0.899,1.0
1000005327_Act,GO::negative regulation of toll-like receptor signaling pathway,Act,0.2875,0.398,1.0
1000005152_Act,GO::positive regulation of myoblast fusion,Act,0.275,0.721,1.0
1000005307_Act,GO::positive regulation of MAP kinase activity,Act,0.2,1.0,1.0
1000003540_Act,GO::positive regulation of long-term synaptic potentiation,Act,0.25,0.973,1.0
1000003537_Act,GO::stem cell population maintenance,Act,0.2375,1.0,1.0
1000003523_Act,GO::positive regulation of cell adhesion,Act,0.2625,0.999,1.0
1000003515_LoF,GO::positive regulation of neuron apoptotic process,LoF,0.25,0.495,1.0
1000003488_Act,GO::secondary heart field specification,Act,0.2,0.792,1.0
1000003448_Act,GO::programmed necrotic cell death,Act,0.1125,0.899,1.0
1000003436_Act,GO::negative regulation of androgen receptor signaling pathway,Act,0.2,0.941,1.0
1000003542_Act,GO::endoplasmic reticulum unfolded protein response,Act,0.2125,1.0,1.0
1000003393_Act,GO::regulation of DNA replication,Act,0.275,0.721,1.0
1000003369_Act,GO::response to prostaglandin F,Act,0.125,0.496,1.0
1000003347_Act,GO::microtubule depolymerization,Act,0.2125,0.95,1.0
1000003341_Act,GO::microtubule-based process,Act,0.1375,1.0,1.0
1000003330_Act,GO::positive regulation of heart rate,Act,0.1625,0.998,1.0
1000003326_Act,GO::negative regulation of keratinocyte migration,Act,0.1875,0.159,1.0
1000003269_Act,GO::mRNA stabilization,Act,0.275,0.746,1.0
1000003267_Act,GO::astrocyte cell migration,Act,0.1875,0.67,1.0
1000003375_Act,GO::neutrophil chemotaxis,Act,0.1875,1.0,1.0
1000003265_Act,GO::actin polymerization or depolymerization,Act,0.1375,0.986,1.0
1000003543_Act,GO::positive regulation of renal sodium excretion,Act,0.125,0.999,1.0
1000003646_Act,GO::nuclear migration,Act,0.1875,0.949,1.0
1000003916_Act,GO::tRNA export from nucleus,Act,0.125,1.0,1.0
1000003877_Act,GO::positive regulation of core promoter binding,Act,0.1125,0.968,1.0
1000003834_Act,GO::protein localization to chromatin,Act,0.225,0.899,1.0
1000003832_Act,GO::positive regulation of transforming growth factor beta receptor signaling pathway,Act,0.25,0.992,1.0
1000003828_Act,GO::response to unfolded protein,Act,0.2625,1.0,1.0
1000003824_Act,GO::sodium ion homeostasis,Act,0.225,0.893,1.0
1000003811_Act,GO::respiratory gaseous exchange,Act,0.125,1.0,1.0
1000003590_Act,GO::long-chain fatty-acyl-CoA biosynthetic process,Act,0.15,0.997,1.0
1000003808_Act,GO::body fluid secretion,Act,0.15,0.938,1.0
1000003791_Act,GO::NAD biosynthetic process,Act,0.1875,0.915,1.0
1000003777_Act,GO::negative regulation of axonogenesis,Act,0.2375,0.984,1.0
1000003749_Act,GO::regulation of blood vessel size,Act,0.1125,0.984,1.0
1000003683_Act,GO::cellular response to iron ion,Act,0.125,0.95,1.0
1000003682_Act,GO::cellular response to copper ion,Act,0.2375,0.991,1.0
1000003669_Act,GO::positive regulation of mitochondrial calcium ion concentration,Act,0.125,0.987,1.0
1000003655_Act,GO::response to ozone,Act,0.1375,0.73,1.0
1000003799_Act,GO::hematopoietic progenitor cell differentiation,Act,0.25,1.0,1.0
1000003935_Act,GO::middle ear morphogenesis,Act,0.25,0.963,1.0
1000003251_Act,GO::ERAD pathway,Act,0.225,0.923,1.0
1000003239_Act,GO::regulation of translational initiation,Act,0.2,0.997,1.0
1000003004_Act,GO::zinc ion transmembrane transport,Act,0.2625,0.843,1.0
1000002964_Act,GO::intermediate filament organization,Act,0.275,0.661,1.0
1000002956_Act,GO::replication fork processing,Act,0.2375,0.991,1.0
1000002948_Act,GO::response to toxic substance,Act,0.225,1.0,1.0
1000002921_Act,GO::negative regulation of gene expression; epigenetic,Act,0.175,1.0,1.0
1000002896_Act,GO::actomyosin structure organization,Act,0.1375,1.0,1.0
1000002885_Act,GO::positive regulation of DNA replication,Act,0.1875,0.999,1.0
1000003009_Act,GO::sterol biosynthetic process,Act,0.2,0.941,1.0
1000002880_Act,GO::positive regulation of Notch signaling pathway,Act,0.2875,0.956,1.0
1000002835_Act,GO::regulation of DNA methylation,Act,0.275,0.635,1.0
1000002828_Act,GO::regulation of epithelial cell migration,Act,0.2,0.472,1.0
1000002807_Act,GO::oocyte maturation,Act,0.2125,0.967,1.0
1000002769_Act,GO::negative regulation of smooth muscle cell proliferation,Act,0.2375,0.995,1.0
1000002754_Act,GO::positive regulation of CD4-positive; alpha-beta T cell differentiation,Act,0.1375,0.854,1.0
1000002739_Act,GO::positive regulation of cell growth involved in cardiac muscle cell development,Act,0.15,0.99,1.0
1000002721_Act,GO::cellular response to BMP stimulus,Act,0.1375,1.0,1.0
1000002837_Act,GO::negative regulation of protein serine/threonine kinase activity,Act,0.1625,0.998,1.0
1000003247_Act,GO::cell motility,Act,0.325,0.265,1.0
1000003013_Act,GO::response to dexamethasone,Act,0.125,0.987,1.0
1000003055_Act,GO::embryonic heart tube development,Act,0.2125,0.903,1.0
1000003235_Act,GO::negative regulation of mitotic nuclear division,Act,0.1875,0.816,1.0
1000003196_Act,GO::cellular response to zinc ion starvation,Act,0.1875,0.159,1.0
1000003185_Act,GO::regulation of angiogenesis,Act,0.225,0.999,1.0
1000003179_Act,GO::positive regulation of JUN kinase activity,Act,0.125,1.0,1.0
1000003173_Act,GO::cellular response to glucocorticoid stimulus,Act,0.1375,1.0,1.0
1000003172_Act,GO::cellular response to steroid hormone stimulus,Act,0.1375,0.993,1.0
1000003167_Act,GO::cellular response to mineralocorticoid stimulus,Act,0.125,0.496,1.0
1000003045_Act,GO::cell adhesion mediated by integrin,Act,0.2375,0.984,1.0
1000003149_Act,GO::positive regulation of hormone secretion,Act,0.125,0.95,1.0
1000003127_Act,GO::vasculogenesis,Act,0.225,1.0,1.0
1000003104_Act,GO::negative regulation of neuron apoptotic process,Act,0.3125,0.996,1.0
1000003081_Act,GO::positive regulation of signal transduction,Act,0.2,1.0,1.0
1000003079_Act,GO::negative regulation of signal transduction,Act,0.2625,0.999,1.0
1000003074_Act,GO::cell development,Act,0.25,1.0,1.0
1000003072_Act,GO::DNA metabolic process,Act,0.2125,0.99,1.0
1000003060_Act,GO::regulation of cartilage development,Act,0.1875,0.31,1.0
1000003136_Act,GO::regulation of mRNA export from nucleus,Act,0.2,0.582,1.0
1000003992_Act,GO::alpha-linolenic acid metabolic process,Act,0.1375,0.993,1.0
1000004005_Act,GO::protein homotrimerization,Act,0.225,0.999,1.0
1000004020_Act,GO::response to testosterone,Act,0.3,0.606,1.0
1000004996_Act,GO::positive regulation of erythrocyte differentiation,Act,0.25,0.994,1.0
1000004948_Act,GO::vein smooth muscle contraction,Act,0.125,0.774,1.0
1000004931_Act,GO::maternal process involved in parturition,Act,0.1375,0.919,1.0
1000004915_Act,GO::positive regulation of epithelial cell proliferation,Act,0.275,0.997,1.0
1000004894_Act,GO::negative regulation of smooth muscle cell apoptotic process,Act,0.1375,0.949,1.0
1000004884_Act,GO::retinol metabolic process,Act,0.2,0.999,1.0
1000004850_Act,GO::positive regulation of T cell mediated cytotoxicity,Act,0.225,0.988,1.0
1000005075_Act,GO::vesicle fusion,Act,0.2125,0.995,1.0
1000004762_Act,GO::positive regulation of protein ubiquitination,Act,0.2875,0.988,1.0
1000004757_Act,GO::unsaturated fatty acid biosynthetic process,Act,0.1375,0.996,1.0
1000004748_Act,GO::cellular response to glucagon stimulus,Act,0.2375,0.993,1.0
1000004713_Act,GO::defense response to Gram-negative bacterium,Act,0.275,1.0,1.0
1000004710_Act,GO::translesion synthesis,Act,0.2375,0.999,1.0
1000004699_Act,GO::positive regulation of osteoblast differentiation,Act,0.2875,0.981,1.0
1000004695_Act,GO::positive regulation of myoblast differentiation,Act,0.15,0.999,1.0
1000004693_Act,GO::positive regulation of neuron differentiation,Act,0.275,1.0,1.0
1000004759_Act,GO::calcium import into the mitochondrion,Act,0.125,0.987,1.0
1000004677_Act,GO::fatty acid elongation; saturated fatty acid,Act,0.1375,0.919,1.0
1000005079_Act,GO::branching involved in ureteric bud morphogenesis,Act,0.1875,1.0,1.0
1000005100_Act,GO::face morphogenesis,Act,0.2,0.999,1.0
1000005304_Act,GO::cellular response to gamma radiation,Act,0.2,0.997,1.0
1000005297_Act,GO::response to denervation involved in regulation of muscle adaptation,Act,0.2,0.819,1.0
1000005287_Act,GO::anterograde axonal transport,Act,0.1375,1.0,1.0
1000005255_Act,GO::platelet dense granule organization,Act,0.1375,0.937,1.0
1000005237_LoF,GO::type I interferon signaling pathway,LoF,0.1875,0.817,1.0
1000005224_Act,GO::protein N-linked glycosylation,Act,0.225,0.999,1.0
1000005212_Act,GO::glucose homeostasis,Act,0.3,0.996,1.0
1000005088_Act,GO::regulation of epithelium regeneration,Act,0.2,0.235,1.0
1000005159_Act,GO::regulation of synaptic vesicle exocytosis,Act,0.275,0.99,1.0
1000005150_Act,GO::blood vessel remodeling,Act,0.1875,1.0,1.0
1000005147_Act,GO::cellular response to interferon-gamma,Act,0.1875,1.0,1.0
1000005146_Act,GO::cellular response to interleukin-1,Act,0.275,1.0,1.0
1000005144_Act,GO::cellular response to cytokine stimulus,Act,0.2125,1.0,1.0
1000005130_Act,GO::phosphatidylinositol phosphorylation,Act,0.2375,1.0,1.0
1000005125_Act,GO::tRNA 5'-leader removal,Act,0.275,0.429,1.0
1000005107_Act,GO::viral transcription,Act,0.3125,0.98,1.0
1000007378_Act,GO::apoptotic signaling pathway,Act,0.2375,1.0,1.0
1000004643_Act,GO::positive regulation of epithelial to mesenchymal transition,Act,0.225,1.0,1.0
1000004633_Act,GO::actin filament bundle assembly,Act,0.1875,1.0,1.0
1000004619_Act,GO::tendon development,Act,0.2,0.348,1.0
1000004278_Act,GO::establishment of protein localization,Act,0.225,1.0,1.0
1000004272_Act,GO::regulation of I-kappaB kinase/NF-kappaB signaling,Act,0.2125,0.95,1.0
1000004264_Act,GO::positive regulation of tyrosine phosphorylation of STAT protein,Act,0.3,0.95,1.0
1000004259_Act,GO::positive regulation of smooth muscle contraction,Act,0.1625,0.998,1.0
1000004228_Act,GO::embryonic forelimb morphogenesis,Act,0.2875,0.771,1.0
1000004206_Act,GO::protein localization to adherens junction,Act,0.2625,0.12,1.0
1000004205_Act,GO::DNA biosynthetic process,Act,0.225,0.993,1.0
1000004288_Act,GO::SMAD protein signal transduction,Act,0.275,0.997,1.0
1000004198_Act,GO::olfactory bulb development,Act,0.225,0.956,1.0
1000004133_Act,GO::prostaglandin biosynthetic process,Act,0.125,0.999,1.0
1000004115_Act,GO::memory,Act,0.3375,0.761,1.0
1000004114_Act,GO::learning,Act,0.3125,0.767,1.0
1000004081_Act,GO::positive regulation of nuclear-transcribed mRNA catabolic process; deadenylation-dependent decay,Act,0.225,0.923,1.0
1000004078_Act,GO::receptor localization to synapse,Act,0.2125,0.834,1.0
1000004055_Act,GO::neurotransmitter receptor transport; endosome to postsynaptic membrane,Act,0.2,0.792,1.0
1000004026_Act,GO::aorta morphogenesis,Act,0.225,0.893,1.0
1000004193_Act,GO::synaptic vesicle targeting,Act,0.1875,0.423,1.0
1000004292_Act,GO::positive regulation of SMAD protein signal transduction,Act,0.1125,0.998,1.0
1000004325_Act,GO::extracellular matrix assembly,Act,0.1875,0.854,1.0
1000004333_Act,GO::mesoderm formation,Act,0.2625,0.982,1.0
1000004618_Act,GO::viral budding via host ESCRT complex,Act,0.2125,0.984,1.0
1000004595_Act,GO::regulation of glycolytic process,Act,0.1375,1.0,1.0
1000004590_Act,GO::myelination,Act,0.275,0.994,1.0
1000004588_Act,GO::superoxide anion generation,Act,0.1375,0.992,1.0
1000004583_Act,GO::embryonic digestive tract development,Act,0.1375,0.996,1.0
1000004578_Act,GO::mRNA polyadenylation,Act,0.225,0.996,1.0
1000004564_Act,GO::positive regulation of trophoblast cell migration,Act,0.2125,0.557,1.0
1000004547_Act,GO::regulation of protein phosphorylation,Act,0.225,1.0,1.0
1000004495_Act,GO::renal tubule morphogenesis,Act,0.1875,0.423,1.0
1000004489_Act,GO::telomere maintenance via recombination,Act,0.2,0.865,1.0
1000004488_Act,GO::telomere maintenance,Act,0.2625,1.0,1.0
1000004458_Act,GO::SRP-dependent cotranslational protein targeting to membrane,Act,0.275,1.0,1.0
1000004456_Act,GO::cotranslational protein targeting to membrane,Act,0.2125,0.761,1.0
1000004436_Act,GO::negative regulation of G2/M transition of mitotic cell cycle,Act,0.2625,1.0,1.0
1000004402_Act,GO::regulation of microtubule polymerization or depolymerization,Act,0.2,0.928,1.0
1000004354_Act,GO::pyroptosis,Act,0.2,0.865,1.0
1000004349_Act,GO::necroptotic process,Act,0.2125,0.974,1.0
1000005312_Act,GO::regulation of MAPK cascade,Act,0.2875,0.973,1.0
1000007385_Act,GO::negative regulation of wound healing,Act,0.1875,0.962,1.0
1000007539_Act,GO::positive chemotaxis,Act,0.225,1.0,1.0
1000007420_Act,GO::G1/S transition of mitotic cell cycle,Act,0.3125,0.966,1.0
1000004410_LoF,GO::tRNA pseudouridine synthesis,LoF,0.15,0.055,1.0
1000004394_LoF,GO::negative regulation of cell cycle,LoF,0.175,0.593,1.0
1000004391_LoF,GO::smooth muscle contraction,LoF,0.1125,0.697,1.0
1000004347_LoF,GO::positive regulation of neural precursor cell proliferation,LoF,0.0875,0.99,1.0
1000004212_LoF,GO::positive regulation of natural killer cell cytokine production,LoF,0.0875,0.55,1.0
1000004094_LoF,GO::positive regulation of protein targeting to membrane,LoF,0.1,0.977,1.0
1000004076_LoF,GO::gluconeogenesis,LoF,0.1,0.997,1.0
1000004000_LoF,GO::positive regulation of T cell migration,LoF,0.1375,0.353,1.0
1000003984_LoF,GO::histone H3-K4 methylation,LoF,0.1125,0.849,1.0
1000003951_LoF,GO::histone H3 deacetylation,LoF,0.125,0.57,1.0
1000003950_LoF,GO::histone H4 deacetylation,LoF,0.075,0.923,1.0
